coord,addr,name
"[36.796595936546794,127.10579410020775]",충청남도 아산시 배방읍 장재리 1760 1층,카페베네 이마트트레이더스점
"[36.79448663892866,127.10451883941671]",충청남도 아산시 배방읍 장재리 364-4 천안아산역 2F,카페베네 천안아산역점
"[36.79835638105186,127.05947240767017]",충청남도 아산시 탕정면 명암리 931-1 ,카페베네 아산탕정점
"[36.77170114403604,127.06532050608457]",충청남도 아산시 배방읍 북수리 1019 ,카페베네 아산배방점
"[36.79410661080937,127.1273477151651]",충청남도 천안시 서북구 쌍용동 392-1 ,카페베네 천안쌍용점
"[36.790445911011716,127.11609519150873]",충청남도 천안시 서북구 쌍용동 1789 1층,카페베네 천안나사렛대점
"[36.810008131902116,127.11099520976106]",충청남도 천안시 서북구 불당동 739 ,카페베네 천안불당점
"[36.80124745195023,127.1059977624276]",충청남도 천안시 서북구 불당동 1309 ,카페베네 천안갤러리아점
"[36.694020592913866,126.83625763245567]",충청남도 예산군 예산읍 산성리 670 1층,카페베네 예산점
"[36.82198532597983,127.12446441553118]",충청남도 천안시 서북구 백석동 878 ,카페베네 천안백석점
"[36.798380307544925,127.10102220612704]",충청남도 천안시 서북구 불당동 1289 펜타포트 지하 2층,카페베네 천안펜타포트점
"[36.84127701306638,127.10482568441225]",충청남도 천안시 서북구 차암동 436 ,카페베네 천안차암점
"[36.343365781074034,126.58969857900918]",충청남도 보령시 궁촌동 341-5 ,카페베네 보령터미널점
"[36.34572432064667,126.6079252082618]",충청남도 보령시 동대동 476-41 ,카페베네 보령동대점
"[36.31525193544072,126.51190161359432]",충청남도 보령시 신흑동,카페베네대천해수욕장점
"[36.81818875954898,127.15650783117586]",충청남도 천안시 동남구 신부동 463-1 ,카페베네 천안신부점
"[36.774408348429105,127.12996828148917]",충청남도 천안시 동남구 신방동 1512 ,카페베네 천안신방점
"[36.83401657651623,127.13318382272232]",충청남도 천안시 서북구 두정동 1985 ,카페베네 천안두정점
"[36.716044882294774,127.4229169858761]",충청북도 청주시 청원구 오창읍 양청리 752-3 ,카페베네 오창호수공원점
"[36.625070933066766,127.42892903198059]",충청북도 청주시 흥덕구 강서동 481 ,카페베네 청주강서점
"[36.631104908476026,127.32954823589183]",충청북도 청주시 흥덕구 오송읍 연제리 715 ,카페베네 충북오송점
"[36.62189311372043,127.35874106955252]",충청북도 청주시 흥덕구 강내면 탑연리 141-3 ,카페베네 청원교원대점
"[36.80544535155306,127.13009916333483]",충청남도 천안시 서북구 쌍용동 943 ,카페베네 천안대우타워점
"[36.642967820111295,127.42497229092939]",충청북도 청주시 흥덕구 복대동 3379 ,카페베네 청주지웰시티몰점
"[36.65731968064648,127.37065051504388]",충청북도 청주시 흥덕구 옥산면 오산리 556-1 ,카페베네 옥산휴게소하행점
"[36.65788303422817,127.36981821404144]",충청북도 청주시 흥덕구 옥산면 오산리,옥산휴게소(부산방향)카페베네옥산휴게소점
"[36.642958096687316,127.42669457942317]",충청북도 청주시 흥덕구 복대동,카페베네청주지웰시티몰점
"[36.10995143939575,127.4876615132568]",충청남도 금산군 금산읍 상리 21-1 ,카페베네 충남금산점
"[36.07867837661745,126.68674253730032]",충청남도 서천군 서천읍 군사리 715-1 ,카페베네 충남서천점
"[35.98420705227003,126.71635348845359]",전라북도 군산시 중앙로2가 12-4 ,카페베네 군산중앙점
"[36.601292272247164,126.66528660612207]",충청남도 홍성군 홍성읍 오관리 266 ,카페베네 홍성오관점
"[36.65574974817542,126.67346237448757]",충청남도 홍성군 홍북면 신경리,카페베네충남도청점
"[37.49302241302153,126.72547919386886]",인천광역시 부평구 부평동 153-4 ,카페베네 부평로데오점
"[37.49067116967804,126.72218334955868]",인천광역시 부평구 부평동 534-28 ,카페베네 부평역점
"[37.49955038623734,126.72256357258411]",인천광역시 부평구 부평동 440-5 ,카페베네 부평우체국점
"[37.52777293482329,126.72279514787695]","인천광역시 계양구 작전동 422-3 덕용프라자 1,2층",카페베네 인천작전역점
"[37.4941197698012,126.6809850348672]",인천광역시 서구 가좌동 129-34 ,카페베네 인천가좌점
"[37.56461313554907,126.67355155227956]",인천광역시 서구 검암동 606-7 ,카페베네 인천검암점
"[37.54447255065196,126.67569642988674]",인천광역시 서구 심곡동 247-1 ,카페베네 인천서구청점
"[37.53257313590105,126.6465582414596]","인천광역시 서구 경서동 956-17 청라에이스프라자 1,2층",카페베네 인천청라1호점
"[37.53338055731455,126.65888739756458]",인천광역시 서구 연희동 793-7 ,카페베네 인천청라2호점
"[37.54362251969509,126.72619109934166]",인천광역시 계양구 계산동 928-29 ,카페베네 계산역점
"[37.96873846161996,124.72108487000533]","인천광역시 옹진군 백령면 진촌리 655-1 1,2층",카페베네 백령도점
"[37.451754673368875,126.45160343864544]",인천광역시 중구 운서동 2840 ,인터넷카페BY카페베네 인천국제공항점
"[37.494798190524385,126.49220448527655]",인천광역시 중구 운서동 2806-1 ,카페베네 인천운서역점
"[37.44059102864895,126.46124635777872]",인천광역시 중구 운서동,카페베네인천공항탑승동점
"[37.45492253281657,126.44309548824944]",인천광역시 중구 운서동 2840 인천국제공항탑승동A 3F,카페베네 인천국제공항탑승동A서점
"[37.456894080589436,126.4470782468164]",인천광역시 중구 운서동 2840 인천국제공항탑승동A 3F,카페베네 인천국제공항탑승동A동점
"[37.538850541397025,126.7357316953674]",인천광역시 계양구 계산동 1062 하이베라스 D동 120호,카페베네 인천계산점
"[37.54468661030399,126.73802080536856]",인천광역시 계양구 임학동 67-9 1F,카페베네 임학역점
"[35.84344456843826,127.1265457269525]","전라북도 전주시 덕진구 덕진동1가 1261-4 1,2,3층",카페베네 전북대점
"[35.831680243360516,127.17337077996693]",전라북도 전주시 덕진구 우아동2가 921-7 ,카페베네 전주아중리점
"[35.80830577203449,127.10491174888827]",전라북도 전주시 완산구 효자동2가 1332-1 ,카페베네 전주효자점
"[35.815522899501396,127.10702177330471]",전라북도 전주시 완산구 효자동2가 1155-1 ,카페베네 전북도청점
"[35.81983476232532,127.11604791004382]",전라북도 전주시 완산구 중화산동2가 760-4 ,카페베네 전주중화산점
"[35.814152507767645,127.09013999325379]",전라북도 전주시 완산구 효자동2가 1080 스타타워 1층,카페베네 전주대학교점
"[35.816360892944196,127.08897501296188]",전라북도 전주시 완산구 효자동3가,카페베네전주대학교점
"[35.8250710136835,127.14465368162728]",전라북도 전주시 완산구 서노송동,카페베네전주세이브존점
"[35.8105256805232,127.08847734780777]",전라북도 전주시 완산구 효자동2가,카페베네전주대학교점
"[35.48132979201332,127.5667278536788]",전라북도 남원시 아영면 아곡리 산83 ,카페베네 지리산휴게소대구방향점
"[35.48372833206184,127.56696845234991]",전라북도 남원시 아영면 아곡리 산77-1 ,카페베네 지리산휴게소광주방향점
"[35.95819951437345,126.97524061407297]",전라북도 익산시 영등동 770-5 ,카페베네 익산영등동점
"[35.963506926648215,126.95836530520276]",전라북도 익산시 신동 763-6 ,카페베네 익산원광대점
"[35.95084380720927,126.93980992712783]",전라북도 익산시 모현동1가 854 ,카페베네 익산모현점
"[35.95956917674936,126.98688508087496]",전라북도 익산시 부송동 718-2 ,카페베네 익산부송점
"[36.04919447622421,127.10266982203854]",전라북도 익산시 여산면 호산리 산32-6 ,카페베네 여산휴게소하행점
"[36.048425968937174,127.10234559566575]",전라북도 익산시 여산면 호산리,카페베네여산휴게소점(하행)
"[35.62716314735418,126.46899264657866]",전라북도 부안군 변산면 격포리 290-1 ,카페베네 채석강바다호텔점
"[35.31199375695071,126.7435905054968]",전라남도 장성군 황룡면 아곡리 46-1 ,카페베네 장성아치실점
"[35.3135543907386,127.48857597445938]",전라남도 구례군 산동면 좌사리 110-1 ,카페베네 지리산노고단점
"[35.964217066009425,126.71884998965629]",전라북도 군산시 수송동 850-9 ,카페베네 군산수송사거리점
"[35.9646982343985,126.70240154317717]",전라북도 군산시 나운동 100-14 ,카페베네 군산나운점
"[35.96424721631559,126.70904944969497]",전라북도 군산시 나운동 1539-2 ,카페베네 군산수송점
"[35.967748114687296,126.73823873662408]",전라북도 군산시 조촌동 753-1 ,카페베네 군산시청점
"[35.96182760532127,126.67884713516284]",전라북도 군산시 산북동 3607 ,카페베네 군산산북점
"[35.80043524629952,126.90335545007045]",전라북도 김제시 검산동 844 ,카페베네 김제검산점
"[35.96428026078698,126.71886005481055]",전라북도 군산시 수송동 850-9 ,유투엠 군산수송캠퍼스
"[35.86685274716628,128.72413098150875]",대구광역시 동구 동호동 373-4 ,카페베네 대구동호점
"[35.922761726836264,128.63816520752712]",대구광역시 동구 봉무동 695-2 ,카페베네 이시아폴리스점
"[35.873861019387476,128.63903527739407]",대구광역시 동구 효목동 469-5 ,카페베네 동구시장점
"[35.86635956679976,128.69625578267247]",대구광역시 동구 율하동 1223 ,카페베네 대구율하점
"[35.875059092527735,128.62372920279913]",대구광역시 동구 신천동 81-2 대성빌딩 지하1층,카페베네 대성이앤씨점
"[35.942942793321656,128.64642960932196]",대구광역시 동구 지묘동 192 1F,카페베네 대구팔공점
"[35.86997648152365,128.59514172486945]",대구광역시 중구 동성로2가 91-1 ,카페베네 동성로아카데미점
"[35.87028875180118,128.63621605020933]",대구광역시 수성구 만촌동 1356-3 메트로팔레스 122동 109호,카페베네 대구만촌점
"[35.85475192232394,128.61859903774123]",대구광역시 수성구 수성동3가 322-1 ,카페베네 대구수성점
"[35.863573311941714,128.60133884436107]",대구광역시 중구 삼덕동2가 188-2 ,카페베네 경북대치과병원점
"[35.8620132262319,128.62273011294494]",대구광역시 수성구 범어동 2201 ,카페베네 대구범어점
"[35.89248054248441,128.60809260365275]",대구광역시 북구 산격동 1400 ,카페베네 경북대북문점
"[35.872145096766786,128.59403948009538]",대구광역시 중구 포정동 9-5 ,카페베네 감영공원점
"[35.86630521883763,128.60474783641294]",대구광역시 중구 삼덕동2가 50 ,카페베네 경북대병원점
"[35.86915286945524,128.59945421436765]",대구광역시 중구 공평동,베네인
"[35.872145315776834,128.5939951862319]",대구광역시 중구 포정동,카페베네경상감영공원점
"[35.86929602300902,128.58132800518993]",대구광역시 중구 대신동 115-136 ,카페베네 서문시장점
"[35.88347138957815,128.58736801866618]",대구광역시 북구 고성동3가 11-1 ,카페베네 대구침산점
"[35.850672927133864,128.59094550768432]",대구광역시 남구 대명2동 2010-1 지하1층,카페베네 남대구우체국점
"[35.85900435163985,128.4650955808264]",대구광역시 달성군 다사읍 매곡리 1547-12 ,카페베네 대구다사점
"[35.83773412609848,128.62226359449576]",대구광역시 수성구 두산동 100-2 ,카페베네 대구황금점
"[35.85846899446199,128.5311813874189]",대구광역시 달서구 용산동 932-1 1층,카페베네 대구용산점
"[35.89507891377912,128.5171031286317]",대구광역시 북구 금호동 807 ,카페베네 대구금호지구점
"[35.84876233510499,128.53511315842383]",대구광역시 달서구 감삼동 452-3 월드마크웨스트엔드 106동 B105호,카페베네 대구죽전점
"[35.943309200024714,128.56103200207878]",대구광역시 북구 동천동 899-4 ,카페베네 대구동천점
"[35.835326214445104,128.5792648319151]","대구광역시 남구 대명동 507-1 1,2층",카페베네 대구앞산점
"[35.856067811486696,128.5539508657112]","대구광역시 달서구 두류동 489-1 1,2층",카페베네 대구7호광장점
"[35.80418782938684,128.51956719582208]","대구광역시 달서구 대곡동 1038-3 1,2층",카페베네 대구수목원점
"[35.87079614406257,128.55573656162224]",대구광역시 서구 평리3동 1093-11 ,카페베네 대구서구청점
"[35.844169969290334,128.53005652118475]",대구광역시 달서구 장기동 813-4 ,카페베네 대구장기점
"[35.890979762986035,128.5909568698322]",대구광역시 북구 침산동 329-2 ,카페베네 대구딩컴점
"[35.85485670490065,128.509911057918]",대구광역시 달서구 이곡동 1248 ,카페베네 대구이곡점
"[35.8270983953368,128.62229123874133]",대구광역시 수성구 두산동 653-3 ,카페베네 수성못점
"[35.82085877355608,128.64162036815154]",대구광역시 수성구 범물1동 1277-6 ,카페베네 대구범물점
"[35.80851058176249,128.54878500143386]",대구광역시 달서구 상인동 1586-1 ,카페베네 대구상인점
"[35.926632089030214,128.54602065335754]",대구광역시 북구 태전동 981-2 ,카페베네 대구보건대점
"[35.818484235742574,128.53972381140113]",대구광역시 달서구 상인동 1506 리젠트프라자 106호,카페베네 상인롯데점
"[35.81341358397629,128.5225375818531]",대구광역시 달서구 진천동 620-2 ,카페베네 대구진천역점
"[35.82659295622984,128.54840034354297]",대구광역시 달서구 송현동,카페베네대구송현점
"[35.807657280930776,128.53614296288575]",대구광역시 달서구 도원동,카페베네대구대곡점
"[35.8272056900121,128.62245809044592]",대구광역시 수성구 두산동,카페베네대구수성못점
"[35.80780320285746,128.5437898363741]",대구광역시 달서구 도원동,카페베네대구대한주택공사점
"[35.83906331909162,128.70628940748324]",대구광역시 수성구 신매동 568-4 ,카페베네 대구시지점
"[35.817594797578366,128.7213263178562]",경상북도 경산시 사정동 278-1 ,카페베네 성암점
"[35.823945698172814,128.73674487994276]","경상북도 경산시 중방동 610-1 1,2층",카페베네 경산중방점
"[33.255888481466606,126.56397212507271]",제주특별자치도 서귀포시 동홍동 1530-2 ,카페베네 서귀포의료원점
"[33.20671845700905,126.28972343346518]",제주특별자치도 서귀포시 대정읍 상모리 133-8 ,카페베네 제주송악산점
"[33.23335756448781,126.3701370043616]",제주특별자치도 서귀포시 하예동 1793 ,카페베네 제주더코브호텔점
"[33.48606947356975,126.49300233159396]",제주특별자치도 제주시 연동 283-26 1층,카페베네 신제주연동점
"[33.485815805559696,126.47814802179225]",제주특별자치도 제주시 노형동 1288-5 노형타워 105호,카페베네 제주노형타워점
"[33.48248580642863,126.49486114961891]",제주특별자치도 제주시 연동 306-14 ,카페베네 제주베니치아호텔점
"[33.39396766669607,126.24047317139943]",제주특별자치도 제주시 한림읍 협재리 2447-46 ,카페베네 제주협재해수욕장점
"[33.48068661215451,126.48999703445493]",제주특별자치도 제주시 연동 1482 ,카페베네 연동신시가지점
"[33.492092558455454,126.4702478758942]",제주특별자치도 제주시 이호2동 22 ,카페베네 제주중앙병원점
"[33.48797061411522,126.43116625781025]",제주특별자치도 제주시 외도1동 499-15 ,카페베네 제주외도점
"[33.48071470187995,126.49008261709686]",제주특별자치도 제주시 연동,카페베네제주연동신시가지점
"[33.47427780776901,126.54897609764947]",제주특별자치도 제주시 아라1동,카페베네제주아라지구점
"[33.5134855156399,126.52517086097909]",제주특별자치도 제주시 일도1동 1358-4 ,카페베네 제주점
"[33.50682067750003,126.4942570118048]",제주특별자치도 제주시 용담2동 2002 제주국제공항 1F,카페베네 제주국제공항점
"[33.54249526465704,126.6689616114267]",제주특별자치도 제주시 조천읍 함덕리 1004-28 ,카페베네 함덕해수욕장점
"[33.4969894091447,126.5375566256298]",제주특별자치도 제주시 이도2동 1062-3 ,카페베네 제주이도하늘점
"[33.51699115170072,126.50250844812302]",제주특별자치도 제주시 용담3동 1026-9 ,카페베네 제주용담해안로점
"[33.4993194000678,126.52951115168685]","제주특별자치도 제주시 이도2동 1772-14 1,2층",카페베네 제주시청점
"[33.50569020291039,126.54143525044758]",제주특별자치도 제주시 일도2동 377-23 ,카페베네 제주일도점
"[33.50651999342066,126.52547199228052]",제주특별자치도 제주시 이도1동 1708-4 ,카페베네 제주이도일동점
"[33.50698474342999,126.49366225915327]",제주특별자치도 제주시 용담2동,카페베네제주공항점
"[33.54250497332883,126.66902606303384]",제주특별자치도 제주시 조천읍 함덕리,카페베네제주함덕해수욕장점
"[36.368156297634,127.36415032277166]",대전광역시 유성구 구성동 373-1 ,카페베네 카이스트점
"[36.42592271763878,127.38951877532787]",대전광역시 유성구 관평동 824 ,카페베네 대덕테크노밸리점
"[36.387556487857886,127.37890641085669]",대전광역시 유성구 도룡동 383-4 ,카페베네 대전도룡점
"[36.38728478244201,127.3175473920437]",대전광역시 유성구 지족동 984-5 용진빌딩 103호,카페베네 대전반석점
"[36.39996792385217,127.40575307046454]",대전광역시 유성구 전민동 466-3 1층,카페베네 대전엑스포코아점
"[36.355734633169874,127.33714300641599]",대전광역시 유성구 봉명동 469-1 ,카페베네 대전유성자이점
"[36.37417697371021,127.37792061844011]",대전광역시 유성구 구성동 32-2 국립중앙과학관 창의나래관 1층,카페베네 국립중앙과학관점
"[36.390860605845184,127.36794495009731]",대전광역시 유성구 장동,카페베네대덕대점
"[36.37418389798114,127.3196678655223]",대전광역시 유성구 지족동,카페베네대전노은점
"[36.37499346327011,127.3754957153295]",대전광역시 유성구 구성동,카페베네국립중앙과학관점
"[36.38759224610386,127.37885039391142]",대전광역시 유성구 도룡동,카페베네도룡점
"[36.320489893909716,127.40992078369916]",대전광역시 중구 문화동 1-60 세이빌딩 1층,카페베네 대전세이백화점점
"[36.35885512618303,127.38824901654986]",대전광역시 서구 둔산2동 923 ,카페베네 대전청사점
"[36.327239722965196,127.42835886240093]",대전광역시 중구 은행동 170-42 ,카페베네 은행동점
"[36.29804663627387,127.37751246785407]",대전광역시 서구 복수동 755 ,카페베네 대전복수점
"[36.366159231120065,127.38202951714615]",대전광역시 서구 만년동 356 ,카페베네 대전만년점
"[36.3183909962384,127.39391094794853]",대전광역시 중구 유천동 309-8 ,카페베네 대전태평점
"[36.35098910741087,127.42679263151746]",대전광역시 동구 홍도동 97 ,카페베네 한남대점
"[36.34595002397293,127.37445768045869]",대전광역시 서구 갈마동 1129-2 ,카페베네 대전갈마점
"[36.33795262711514,127.40922098635073]",대전광역시 중구 중촌동 16-10 ,카페베네 대전중촌점
"[36.34624080559132,127.39416310309802]",대전광역시 서구 탄방동 1010 ,카페베네 탄방점
"[36.35273062305499,127.38902113712697]",대전광역시 서구 둔산동 1477 건우빌딩 1층,카페베네 대전법원점
"[36.3225590274372,127.37203854454064]",대전광역시 서구 도마동 29-32 ,카페베네 대전배재대점
"[36.33587686089286,127.38366117975623]",대전광역시 서구 괴정동 84-1 1층,카페베네 대전가장점
"[36.361258839520765,127.37727687732513]",대전광역시 서구 월평동 261 1층,카페베네 선사공원점
"[36.34607684759359,127.38150865824818]",대전광역시 서구 둔산동 1241 보라매빌딩 1층,카페베네 대전보라매점
"[36.31670771402147,127.41605205280382]",대전광역시 중구 대사동 640 충남대병원 1층,카페베네 충남대병원점
"[36.33961472463507,127.39200876625658]",대전광역시 서구 탄방동 83-7 ,카페베네 대전롯데점
"[36.28858631440588,127.37805517515682]",대전광역시 중구 안영동 703 ,카페베네 대전농협하나로마트점
"[36.327313204895184,127.4286479123107]",대전광역시 중구 은행동,카페베네대전은행동점
"[36.28837118040891,127.3782795299164]",대전광역시 중구 안영동,카페베네대전하나로마트점
"[36.34628620489497,127.39422959518839]",대전광역시 서구 탄방동,카페베네대전탄방점
"[36.35106195258226,127.4269480761279]",대전광역시 동구 홍도동,카페베네대전한남대점
"[36.36595896401925,127.43821633231344]",대전광역시 대덕구 송촌동 459-2 세정빌딩 1층,카페베네 송촌점
"[36.416319701657116,127.44775565651156]",대전광역시 대덕구 장동 48 ,카페베네 대덕대점
"[36.36596797615491,127.43821626753251]",대전광역시 대덕구 송촌동,카페베네대전송촌점
"[36.34924005299783,127.43613052858689]",대전광역시 동구 용전동 117-22 ,카페베네 대전용전점
"[36.33232511806267,127.4345370876698]",대전광역시 동구 정동 1-1 대전역 3F,카페베네 대전역점
"[36.337101034493855,127.44788092760218]","대전광역시 동구 자양동 58-8 1,2층",카페베네 대전우송대점
"[36.35017450099502,127.43743845309018]",대전광역시 동구 용전동 63-3 복합터미널 서관 1층,카페베네 대전터미널서관점
"[36.34951145839336,127.45184868752709]",대전광역시 동구 가양동,카페베네대전사업본부
"[36.34918203465836,127.43529536703319]",대전광역시 동구 용전동,카페베네대전물류센터
"[36.99300270219062,127.59279484653968]",충청북도 음성군 금왕읍 무극리 244-29 ,카페베네 충북금왕점
"[36.97046174112912,127.58929855371805]",충청북도 음성군 금왕읍 용계리,카페베네금왕휴게소평택방향점
"[36.969124119345324,127.59077697902292]",충청북도 음성군 금왕읍 용계리,카페베네금왕휴게소음성방향점
"[36.85455562846338,127.44357652253557]",충청북도 진천군 진천읍 읍내리 395-8 ,카페베네 충북진천점
"[36.61673860695723,127.44306539929566]",충청북도 청주시 흥덕구 가경동 1675 ,카페베네 청주가경점
"[36.62552633373322,127.4337110149238]",충청북도 청주시 흥덕구 가경동 1451-5 ,카페베네 청주터미널점
"[36.63925888542757,127.43523201696772]",충청북도 청주시 흥덕구 복대동 3319 ,카페베네 청주하복대점
"[36.65103158160309,127.45720170096796]",충청북도 청주시 흥덕구 봉명동 2843 ,카페베네 청주봉명점
"[36.63595032600705,127.48677269152174]",충청북도 청주시 상당구 서문동 6 ,카페베네 청주서문로데오점
"[36.61098115058743,127.46900766260188]","충청북도 청주시 서원구 산남동 840 1,2층",카페베네 청주산남점
"[36.6073843142315,127.48939884015515]",충청북도 청주시 서원구 분평동 1383 ,카페베네 청주분평점
"[36.63345462268379,127.46040001802811]","충청북도 청주시 서원구 사창동 428 1, 2층",카페베네 충북대중문점
"[36.63361206957225,127.45934782257912]",충청북도 청주시 서원구 사창동 421 ,카페베네 충북대2호점
"[36.9870610494807,127.92217081771365]",충청북도 충주시 칠금동 579 ,카페베네 충주시청점
"[36.98291697805539,127.93987815146563]",충청북도 충주시 연수동 1512 ,카페베네 충주연수점
"[36.847755694286604,127.98894070332067]",충청북도 충주시 수안보면 온천리 292 ,카페베네 수안보상록호텔점
"[37.02326784013168,127.83958438372257]",충청북도 충주시 중앙탑면 용전리,카페베네충주휴게소양평방향점
"[36.95112104239207,127.90744222425418]",충청북도 충주시 단월동,카페베네건국대학교충주캠퍼스점
"[36.831166962254514,127.95792303623584]",충청북도 괴산군 장연면 오가리,카페베네괴산휴게소마산방향점
"[36.60803520349109,127.50266309170438]",충청북도 청주시 상당구 용암동 1699 ,카페베네 청주용암점
"[36.63115533868498,127.50365508979014]",충청북도 청주시 상당구 금천동 272 ,카페베네 청주금천점
"[36.6713414826003,127.49755732117197]",충청북도 청주시 청원구 주성동 142-21 ,카페베네 청주율량신도시점
"[36.99520644035148,128.2886958553692]",충청북도 단양군 적성면 기동리 산74-1 ,카페베네 단양휴게소하행점
"[36.97800841013779,128.36242623136454]",충청북도 단양군 단양읍 상진리 4-1 ,카페베네 단양대명리조트점
"[36.99543429129252,128.28764065077777]",충청북도 단양군 적성면 기동리,카페베네단양휴게소점(하행)
"[36.82479793884777,128.62380688669367]",경상북도 영주시 영주1동 366-5 ,카페베네 영주점
"[36.78606240165048,127.58113099083198]",충청북도 증평군 증평읍 창동리 65 ,카페베네 충북증평점
"[36.30548402089117,127.57560945805028]",충청북도 옥천군 옥천읍 문정리 436-16 ,카페베네 충북옥천점
"[36.29793089212905,127.59894238418464]",충청북도 옥천군 옥천읍 매화리 43-8 ,카페베네 옥천휴게소점
"[36.24964636705071,127.85308606509855]",충청북도 영동군 황간면 회포리 114 ,카페베네 황간휴게소상행점
"[36.24889786002118,127.85272027624303]",충청북도 영동군 황간면 회포리 산1-9 ,카페베네 황간휴게소하행점
"[36.24952230799619,127.85482211767336]",충청북도 영동군 황간면 회포리,카페베네황간휴게소점(상행)
"[36.249096030199176,127.85263088845971]",충청북도 영동군 황간면 회포리,카페베네황간휴게소점(하행)
"[36.20026539829448,128.0006084895404]",경상북도 김천시 봉산면 광천리 691 ,카페베네 추풍령휴게소하행점
"[36.201094579181955,128.000219288691]",경상북도 김천시 봉산면 광천리,카페베네추풍령휴게소점(하행)
"[35.56840461502206,129.32853366201712]",울산광역시 중구 복산동 278-11 ,카페베네 울산우정혁신도시점
"[35.550997972443625,129.29982524186676]",울산광역시 중구 태화동 593-17 2층,카페베네 울산태화점
"[35.57345208273,129.31454036171576]",울산광역시 중구 성안동 825-3 ,카페베네 울산성안점
"[35.574923823268264,129.340489710651]",울산광역시 중구 남외동,치킨메니아
"[35.53819453098979,129.33003117499464]",울산광역시 남구 달동 1359-7 ,카페베네 울산달동점
"[35.54189136631641,129.26110379169563]",울산광역시 남구 무거동 628-26 ,카페베네 울산대학교점
"[35.54719851115296,129.3243018055141]",울산광역시 남구 삼산동 1497-1 JS웨딩홀 1층,카페베네 울산세이브존점
"[35.550824902403605,129.26353768054977]",울산광역시 남구 무거동 327-23 ,카페베네 울산신복로터리점
"[35.554980201518255,129.35721986707532]",울산광역시 북구 명촌동 860 ,카페베네 울산명촌점
"[35.54312008821597,129.33777673665435]",울산광역시 남구 삼산동 1548-3 ,카페베네 울산삼산1호점
"[35.54236362673622,129.32957068789577]",울산광역시 남구 달동 1327-5 ,카페베네 울산남구청점
"[35.59314648103165,129.3559328260557]",울산광역시 북구 송정동 522 울산공항 2F,카페베네 울산공항점
"[35.62848093775758,129.44099092072943]",울산광역시 북구 산하동 365-4 ,카페베네 울산 정자해변점
"[35.62971797802591,129.34331376799054]","울산광역시 북구 상안동 357-5 1,2층",카페베네 울산상안점
"[35.6425158204896,129.35541943639953]",울산광역시 북구 매곡동 542-12 ,카페베네 울산매곡점
"[35.53423231118025,129.32233545126113]",울산광역시 남구 달동 717-6 ,카페베네 동평삼성점
"[35.686029372904365,129.47356478628848]",경상북도 경주시 양남면 읍천리 411 ,카페베네 경주주상절리점
"[35.539464986026566,129.42627468719618]","울산광역시 동구 서부동 315-34 2,3층",카페베네 울산남목점
"[35.53203646836213,129.29377465265304]",울산광역시 남구 옥동 143-12 ,카페베네 울산대공원점
"[35.52244013180791,129.432312583174]",울산광역시 동구 서부동 113-48 ,카페베네 울산동구점
"[35.53181834871434,129.3089762440143]",울산광역시 남구 신정동,카페베네
"[35.5749818145197,129.23992201208895]",울산광역시 울주군 범서읍 구영리 846-2 ,카페베네 울산구영점
"[35.565254889012024,129.12428947261958]",울산광역시 울주군 언양읍 동부리 166 ,카페베네 울산언양점
"[35.36253852072618,129.35907454880987]",울산광역시 울주군 서생면 대송리 2 울주군특산물판매장 2층,카페베네 울산간절곶점
"[35.15376439751899,126.84919334393179]",광주광역시 서구 치평동 1233 지우빌딩,카페베네 광주상무지구점
"[35.15677288320476,126.882670253672]",광주광역시 서구 화정동 176-2 ,카페베네 광명화정점
"[35.160319304699534,126.88017410249276]",광주광역시 서구 광천동 49-1 ,카페베네 광천유스퀘어점
"[35.1542375955707,126.85442183842454]",광주광역시 서구 치평동 1223-3 ,카페베네 메가박스상무점
"[35.133270391677705,126.85908260724138]",광주광역시 서구 금호동 762-5 ,카페베네 광주금호점
"[35.12648117694444,126.87820182977693]",광주광역시 서구 풍암동 1113-11 ,카페베네 광주풍암점
"[35.151257939275915,126.85388194120183]",광주광역시 서구 치평동 1244-1 ,카페베네 광주치평점
"[35.15143326123808,126.86292272274503]",광주광역시 서구 쌍촌동 964-8 ,카페베네 광주쌍촌점
"[35.158559054695196,126.85960766745522]",광주광역시 서구 쌍촌동 1271-1 ,카페베네 광주오일팔공원점
"[35.15839662125127,126.8595879830172]",광주광역시 서구 쌍촌동,카페베네광주518공원점
"[35.16029236815255,126.88018544770817]",광주광역시 서구 광천동,카페베네유스퀘어점
"[35.156772984413195,126.88268122784264]",광주광역시 서구 화정동,카페베네광주화정점
"[35.17179078161278,126.86435185239067]",광주광역시 북구 동림동 1256 ,카페베네 동림2지구점
"[35.14705601813375,126.91742691173891]",광주광역시 동구 충장로1가 25-1 ,카페베네 무등시네마충장점
"[35.110758307787655,126.89755892874358]",광주광역시 남구 진월동 522-1 ,카페베네 광주대점
"[35.16330687917862,126.80877568569642]",광주광역시 광산구 우산동 1583-1 ,카페베네 광주하남점
"[35.17547301438765,126.88816694685796]",광주광역시 북구 운암동 118-14 ,카페베네 광주현대웰빙랜드점
"[35.12025904117426,126.89856091938385]",광주광역시 남구 진월동 259 ,카페베네 광주진월점
"[35.16336193694363,126.81992685512893]",광주광역시 광산구 우산동 569 ,카페베네 만평장례식장점
"[35.1778745394847,126.91241849690518]",광주광역시 북구 용봉동 151-20 ,카페베네 광주전남대점
